"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"UQCC1",0.0136609614493272,-0.288058353748805,0.2,0.244,1
"AC012085.2",0.0136740351016915,-1.08529978877905,0.021,0.04,1
"FAM111A",0.013678907517689,-0.465117670575046,0.2,0.247,1
"KCND2",0.0136817369538328,2.03248773548716,0.024,0.01,1
"CCDC57",0.0137027332068191,-0.681775708615264,0.109,0.145,1
"MAFTRR",0.0137138719230274,-3.29576887679919,0.003,0.014,1
"SCAMP1",0.0137177148500841,-0.201748065668474,0.251,0.299,1
"AL353759.1",0.01372071072721,1.15852774985066,0.032,0.016,1
"CRBN",0.0137242732870744,-0.0101504126322556,0.226,0.283,1
"ZNF532",0.0137352066623817,-0.150797527930588,0.26,0.319,1
"AL139383.1",0.0137472498280917,-0.369002196327127,0.061,0.091,1
"MRPL54",0.0137501047506165,-0.301314788328605,0.016,0.034,1
"TMEM265",0.0137536479803006,-0.877919666972025,0.032,0.055,1
"AL139815.1",0.0137562701190612,-1.05293736999586,0.021,0.04,1
"RBM12B",0.0137634516338433,-0.0509070866564619,0.177,0.225,1
"PPP1R42",0.0137799248148399,-1.82461527972137,0.005,0.017,1
"TIGD6",0.013796447390577,-1.33767003934377,0.005,0.017,1
"MRFAP1",0.0138068856193603,-0.130480338789996,0.096,0.132,1
"AP002370.2",0.0138137591354998,-0.670517626351347,0.035,0.058,1
"OBSCN",0.0138263841601435,1.30682460867409,0.032,0.016,1
"PPM1D",0.0138348846807841,0.406107417834127,0.26,0.217,1
"ZNF664",0.0138354216452234,-0.51220979152116,0.071,0.103,1
"PAK4",0.0138536752665677,-0.432339284364333,0.037,0.061,1
"PTBP1",0.0138551804115681,-0.170578650382871,0.143,0.185,1
"CCDC50",0.0138766657272395,0.374025387956701,0.442,0.406,1
"HSPA9",0.0138804100754414,0.579042605381723,0.306,0.264,1
"BTBD16",0.0138959507161058,-1.10988643738962,0.005,0.017,1
"HMGA1P4",0.0139058983922178,-0.274447688808903,0.167,0.21,1
"EVL",0.0139214055232204,-0.094920954975952,0.506,0.583,1
"GRWD1",0.0139255648101136,-0.660745732163257,0.016,0.034,1
"REXO1",0.0139280921279403,-0.756990701899852,0.068,0.098,1
"MMP28",0.0139447396648439,-2.48114181106521,0.003,0.014,1
"AL590560.3",0.0139459395645228,-1.19681310404843,0.005,0.017,1
"EI24",0.0139880380783898,-0.391303223208925,0.057,0.086,1
"TEX11",0.0139960870955345,-1.00389320976136,0.005,0.017,1
"PTGIR",0.0140029899967591,-1.56165103197648,0.003,0.014,1
"AL035587.2",0.0140409688588843,-0.523234344798833,0.01,0.024,1
"AC051619.5",0.0140409688588843,-1.61700359330825,0.01,0.024,1
"AL117209.1",0.0140428616598155,-1.29313298929549,0.004,0.016,1
"AC104794.3",0.0140463937292643,-0.119568330158827,0.005,0.017,1
"ZNF20",0.0140463937292643,-1.08855437593111,0.005,0.017,1
"OAT",0.0140557777625352,-0.217339837963369,0.093,0.13,1
"USF1",0.0140620766750547,-0.354149847482307,0.055,0.083,1
"PCDHGB6",0.0140788888739745,-1.49178341920064,0.004,0.016,1
"AC068234.2",0.0140809911553019,-1.8874476323623,0.003,0.014,1
"AC104825.1",0.0140825679589862,-1.58470012935692,0.01,0.024,1
"RRS1",0.0140969330517241,-1.93522473625567,0.004,0.016,1
"AC040970.1",0.0141094621200593,-1.36992891008163,0.013,0.029,1
"CENPO",0.0141103610836546,-1.12380165095156,0.01,0.024,1
"AGMAT",0.0141201353384022,-2.04308581960777,0.003,0.014,1
"TEPSIN",0.0141314680978668,-0.776242856565124,0.042,0.068,1
"AL159169.2",0.0141397434165907,-0.479553200081187,0.003,0.014,1
"LRRC7",0.0141416920995853,0.675324074287023,0.163,0.128,1
"TIAF1",0.0141685245320945,0.895407307043632,0.038,0.019,1
"AMACR",0.0141740434226407,-0.438658734449916,0.018,0.037,1
"PPP1R1B",0.0141790316688495,-1.71563565138941,0.003,0.014,1
"ENTPD5",0.0141915371362523,-0.660269460391252,0.051,0.078,1
"FAM135A",0.0142131061496336,0.277478105974714,0.646,0.629,1
"SPSB2",0.0142184162126346,-1.181428747356,0.003,0.014,1
"AC055855.1",0.0142238147448175,-1.73589857007633,0.004,0.016,1
"GPS1",0.0142508726434013,-0.141612628482829,0.042,0.068,1
"LRRC3B",0.0142602512371176,-1.09471196203434,0.004,0.016,1
"SPATS2L",0.0142773172831688,0.507091862581073,0.385,0.353,1
"KCTD2",0.0142798424066491,-0.686852550954923,0.041,0.066,1
"ABRAXAS2",0.0142799957741101,-0.318994867370384,0.098,0.134,1
"CSNK2A2",0.0142843995410259,-0.576890103228234,0.105,0.14,1
"PTK2",0.0142906075938109,-0.119584293130602,0.607,0.688,1
"AP000943.2",0.0143203569645272,-1.06599565302585,0.01,0.024,1
"AC008738.2",0.0143203569645272,-0.768435035093908,0.01,0.024,1
"CDH11",0.0143237894745929,-1.046297365767,0.038,0.062,1
"ATAD3B",0.0143258135743847,-0.558952632336048,0.04,0.065,1
"C5orf63",0.0143306313172064,-0.716663214183012,0.027,0.048,1
"AC016831.5",0.0143476064917471,0.691882309080873,0.12,0.087,1
"INTS8",0.0143486547310159,-0.116398416758279,0.166,0.211,1
"IST1",0.0143612558395572,-0.16677110435838,0.321,0.369,1
"GATAD2B",0.0143682769892884,0.269078118178513,0.548,0.504,1
"LINC01440",0.0144167901981738,0.0951055205859834,0.003,0.014,1
"AC092078.3",0.0144252363887642,-1.09784965291872,0.004,0.016,1
"ZNF835",0.0144367612179048,0.0669797778687213,0.003,0.014,1
"PLIN3",0.0144673388344526,-0.282645285167902,0.109,0.146,1
"ARHGEF10",0.0144768649659801,-0.0260585892587052,0.147,0.194,1
"ZNF677",0.0144927721373152,-1.3271712162986,0.015,0.032,1
"FAM50B",0.0144991018968198,-1.36958483285445,0.004,0.016,1
"DCAF12",0.0145011836026774,-0.417410919837459,0.1,0.135,1
"SSNA1",0.0145209397868121,-0.127921430216893,0.054,0.082,1
"RGMB",0.0145230409298447,-1.23287047498049,0.034,0.056,1
"SLC38A2",0.0145345011432139,0.387209815799612,0.475,0.461,1
"LINC02008",0.0145408634057383,-1.67949568283791,0.017,0.035,1
"CCNB1IP1",0.0145965176095199,-0.995912778406002,0.062,0.09,1
"DCP1B",0.0146136319022692,-0.358964461485002,0.103,0.14,1
"ERO1B",0.014621798937786,-0.149381261842066,0.165,0.209,1
"PRPS1",0.0146247359214759,-0.708483910979343,0.025,0.046,1
"RNF14",0.014636187122853,-0.444494616729748,0.106,0.143,1
"PPP4R2",0.0146569958502734,-0.0788117182189564,0.335,0.4,1
"AC104170.1",0.0146620869329033,-1.0847262323572,0.01,0.024,1
"SOX12",0.0146718483983042,-0.923903289958863,0.038,0.062,1
"AC015871.1",0.0146723187337354,0.564512090070468,0.174,0.137,1
"ZNF385D",0.0146791715280044,-0.383245807317925,0.021,0.04,1
"PSMD8",0.0147268140073447,0.109197889872866,0.06,0.089,1
"AC093535.1",0.0147341788058462,-0.867070073546466,0.01,0.024,1
"IMMT",0.014759714468365,-0.105605102386479,0.198,0.248,1
"RNF166",0.0147663722891559,-0.217562459354993,0.174,0.219,1
"COMMD9",0.0147690517639091,-0.860951499942305,0.03,0.052,1
"PDXP",0.0147776908252573,-0.651688458214037,0.021,0.04,1
"SIN3B",0.0147808421329986,-0.328155840826541,0.158,0.201,1
"AL139317.5",0.0147814998273977,-0.454632783372349,0.077,0.108,1
"RFLNA",0.0147994131966239,-0.848827628579983,0.015,0.032,1
"DDA1",0.0148352628342139,-0.618368499374598,0.03,0.052,1
"CDH20",0.0148586856944637,0.712535878993324,0.245,0.207,1
"CBFB",0.0148646223483733,-0.149776143720389,0.399,0.471,1
"AMT",0.0148834462234123,-0.45376530078659,0.029,0.051,1
"NRBF2",0.0148843867583601,-0.17911062284013,0.049,0.076,1
"NPHP4",0.0148852128831174,-0.283101167447344,0.12,0.158,1
"ZCCHC4",0.0148965237160534,-0.386403212471907,0.071,0.103,1
"DMXL1",0.0149093830324748,-0.113045701185553,0.472,0.542,1
"LINC00240",0.014911195563808,-1.39441500083906,0.015,0.032,1
"TMEM50A",0.0149662306430683,-0.185979581604431,0.114,0.151,1
"LAS1L",0.0149740313165563,-0.450114028476635,0.055,0.083,1
"MINK1",0.0149772256579685,0.481541196399069,0.328,0.288,1
"AC016831.7",0.0149926618703881,0.572834421881713,0.282,0.242,1
"HSDL1",0.0149972395472133,-0.354740165974739,0.045,0.072,1
"AC008735.2",0.0150162988631742,-0.501011645065751,0.03,0.052,1
"ZSCAN30",0.0150216497769906,-0.435244775642031,0.107,0.143,1
"APBB3",0.0150261573948886,-0.371969749054407,0.048,0.075,1
"M1AP",0.0150520806173773,-0.487717805657176,0.035,0.058,1
"DPY30",0.0150647469993353,-0.332057880220435,0.101,0.136,1
"CNDP2",0.0150674652222394,-0.203162952423181,0.26,0.308,1
"KANSL1L",0.0150767968533051,0.390250988558042,0.508,0.48,1
"FCHO1",0.0150787549675323,0.692311832533977,0.265,0.229,1
"PSD3",0.0150821271192687,0.514925703791476,0.306,0.267,1
"CHCHD1",0.0150847656488556,-1.5907588981882,0.019,0.038,1
"PCNX3",0.0150899914539768,-0.876403920250949,0.051,0.078,1
"SNRPC",0.0150908341920159,-0.225549107662128,0.045,0.072,1
"ESRRA",0.0150953303997397,0.0604676596166422,0.08,0.113,1
"XRCC6",0.0151161970793759,-0.327448297484073,0.158,0.199,1
"PPP1R13L",0.0151208980893172,0.668947133971755,0.084,0.057,1
"PIGX",0.0151325390262047,-0.382790874911564,0.103,0.139,1
"LYPLA2",0.0151514807808044,-1.15574522137714,0.024,0.044,1
"TOLLIP",0.0151546137315782,-0.517919666151307,0.088,0.12,1
"CIB1",0.0151679454501639,-0.696623367714135,0.036,0.059,1
"ARIH2",0.0151754251681645,-0.0134200648556356,0.37,0.434,1
"MAP3K3",0.0151832076606287,0.343520527144182,0.502,0.472,1
"MICOS13",0.0151878053414194,-0.483548091966439,0.042,0.068,1
"WSB2",0.0151957455600417,-0.288455744873101,0.07,0.102,1
"OSBPL11",0.015198566935387,-0.251671758127132,0.293,0.346,1
"ZNF331",0.0152019472058822,0.486765472181331,0.234,0.194,1
"MRPS27",0.0152066708587953,-0.346584079304636,0.17,0.215,1
"QDPR",0.0152081245310479,0.694160936456798,0.34,0.312,1
"AL591368.1",0.0152380489285987,-0.813220610665869,0.03,0.052,1
"AC093433.2",0.0152558712145713,2.21362043252961,0.014,0.004,1
"SNHG20",0.0152609771063652,-0.390364884041723,0.047,0.073,1
"SZRD1",0.0152635357348978,-0.273365252366104,0.071,0.103,1
"ZNF121",0.0153025921969886,-0.36152859544574,0.098,0.134,1
"ANK2",0.0153238190174714,-0.244092406056075,0.402,0.451,1
"TSR3",0.0153274541349276,-1.35677041208785,0.015,0.032,1
"ZC3H15",0.015327715245201,-0.214500198582239,0.193,0.239,1
"CACNA1E",0.0153399906818989,2.82080347356443,0.014,0.004,1
"CRIPT",0.0153961708609863,-0.429996710444763,0.081,0.114,1
"SPPL3",0.0154060797405962,-0.105481377047441,0.582,0.667,1
"CEP85L",0.0154078367954809,-0.225757669136076,0.387,0.435,1
"ZNF672",0.0154105582625734,-1.02522564055426,0.039,0.063,1
"AC079142.1",0.0154113448042258,0.685105027432506,0.147,0.113,1
"AC239800.2",0.0154170546407995,-1.00259707197349,0.015,0.032,1
"WDR55",0.015432758116383,-0.380412986413207,0.039,0.063,1
"MIS12",0.0154328626558294,-0.599812934643773,0.043,0.069,1
"CCK",0.0154457140178699,2.15881761051599,0.014,0.004,1
"NME9",0.0154505380358037,-0.821916549467009,0.039,0.063,1
"AC027644.3",0.0154519910245813,-0.953768439979468,0.024,0.044,1
"NT5C3B",0.0154555966127371,-0.790366659685322,0.015,0.032,1
"RABL3",0.0154610174772077,-0.74461700064504,0.034,0.056,1
"GLIS3",0.0154656513581115,0.6675013628623,0.228,0.191,1
"BUB3",0.0154694045398884,-0.589049113730569,0.12,0.158,1
"SMARCB1",0.0154938958822122,-0.363923962299658,0.1,0.135,1
"XKR4",0.0155026534592255,1.79478583974255,0.025,0.011,1
"POGZ",0.0155033584268183,-0.063804860533204,0.502,0.56,1
"CATSPER2",0.0155357234558344,-0.165719820140816,0.167,0.212,1
"ZNHIT6",0.0155520597018043,-0.11074691881238,0.158,0.202,1
"MRPL1",0.0155676873889825,-0.277874243566488,0.166,0.212,1
"COA8",0.0155711354384207,-0.396429458093146,0.03,0.052,1
"AC107223.1",0.0156142120943891,-0.599595825041991,0.031,0.053,1
"CDC73",0.015633953617501,-0.114425018654107,0.424,0.493,1
"CFLAR-AS1",0.0156458303101683,-0.816922245735819,0.045,0.071,1
"SMOC1",0.0156544044021652,-0.661203716196844,0.051,0.078,1
"NKIRAS2",0.0156556545695412,-1.09963137796549,0.019,0.038,1
"ASAH1",0.0156878608773227,-0.206807533391727,0.547,0.621,1
"SLC5A6",0.0156912164627095,-1.35257399643496,0.019,0.038,1
"KRT10",0.0157187278644865,-0.57563022883183,0.041,0.066,1
"MAPK7",0.0157218320779405,-1.42676833917992,0.009,0.022,1
"CACFD1",0.0157302898175003,-1.06158108879229,0.017,0.035,1
"PTCHD1-AS",0.0157407611152237,1.36744750070811,0.029,0.014,1
"TRAPPC5",0.0157593735065302,-0.206348531883332,0.053,0.081,1
"TSN",0.0157618613821697,-0.375089318306549,0.075,0.107,1
"SNHG12",0.0158017976919452,-0.269239803658618,0.15,0.193,1
"HMGN4",0.0158190206180727,-0.7862563210141,0.039,0.063,1
"FAAH",0.015820672732018,-0.513983388370092,0.052,0.079,1
"PNPLA8",0.0158387971635288,-0.297690039456392,0.162,0.207,1
"LINC00907",0.0158502280958378,-0.486724823646214,0.052,0.08,1
"MMD",0.0158583086915936,-0.419748828489125,0.145,0.185,1
"BAP1",0.0158677254621611,-1.14824304980881,0.029,0.05,1
"TSEN34",0.0158737832773415,-0.959923400730157,0.022,0.041,1
"TANC1",0.0158934305421478,0.170670091673347,0.396,0.345,1
"PLSCR4",0.0158988110095007,-1.02287225889926,0.009,0.022,1
"IRF9",0.0159025061093821,-0.443726131870927,0.094,0.13,1
"ACAT1",0.0159037835628614,-0.107241070972346,0.089,0.124,1
"METTL15",0.0159169734688234,-0.0476864515664533,0.351,0.413,1
"ATP9B",0.0159287950381516,-0.0586446011270727,0.537,0.615,1
"MRPL43",0.0159455299996411,-0.828782114633251,0.036,0.059,1
"OPLAH",0.0159473810241911,-1.31115603206683,0.009,0.022,1
"KCNQ5",0.0159675683798492,0.746569802483968,0.04,0.021,1
"ARHGAP21",0.0159816112913864,0.210104730136102,0.755,0.737,1
"TMEM150C",0.0160123439651944,-1.40377667965366,0.009,0.022,1
"ANKRD17",0.0160775316545716,-0.0654733975029829,0.694,0.793,1
"ARRDC1",0.0161029538235133,-0.5893340706396,0.084,0.117,1
"SENP7",0.0161064405643475,-0.11478213550987,0.442,0.51,1
"IFT122",0.0161294907929316,-0.170362449640322,0.102,0.138,1
"ZNF415",0.0161478559251274,-1.6653214810559,0.019,0.038,1
"LDB1",0.0161871560195072,-0.461388652879711,0.085,0.118,1
"SLC30A6",0.0161918081474825,-0.221879417179917,0.135,0.175,1
"RBM19",0.0161936691030378,-0.199171630682851,0.181,0.226,1
"AC027796.1",0.0162310825733167,1.51274433521077,0.017,0.006,1
"SHC1",0.0162454655298877,-0.958027979381692,0.019,0.038,1
"MRPS31",0.016248888894853,-0.281003089344178,0.222,0.269,1
"UBE2M",0.0162491290094576,-0.997808978482195,0.043,0.068,1
"ORAI3",0.0162609426774397,-0.901575534500371,0.029,0.05,1
"CATSPERE",0.0162668916111763,-0.420870925269334,0.071,0.103,1
"CRISPLD2",0.0162796342488273,1.06937642949508,0.029,0.014,1
"ZNF185",0.0162829193454035,-0.559403282568693,0.024,0.044,1
"ZBED1",0.0163387212093405,-0.663674294684771,0.026,0.047,1
"MUL1",0.0163501118445207,-1.22486596105015,0.027,0.048,1
"PWP1",0.0163953675724918,-0.247721454260347,0.104,0.14,1
"CCDC65",0.0164228536690808,-0.796004725006453,0.022,0.041,1
"PPCDC",0.0164271727410475,-0.077939025719358,0.136,0.178,1
"CCNT2-AS1",0.0164362819030711,-0.677102011368131,0.031,0.053,1
"ZNF280B",0.0164459042158837,-0.60378400092335,0.012,0.027,1
"SESN1",0.0164644194620136,0.353062802127883,0.477,0.45,1
"CCDC30",0.0164841156992089,0.759113104976314,0.19,0.153,1
"RNF113A",0.016490322694731,-1.06155146398691,0.009,0.022,1
"PABPC1L",0.0164954360669272,-0.865460780884082,0.05,0.076,1
"ARSI",0.0165055220722667,-1.25143553411722,0.012,0.027,1
"PRICKLE3",0.0165166896696842,1.14843858918708,0.041,0.022,1
"MRPS30",0.0165379688543925,-0.351861561333379,0.05,0.077,1
"GEN1",0.0165537436999269,-0.947807235122628,0.022,0.041,1
"SEC14L1",0.0165633558548996,0.365462147662641,0.579,0.566,1
"PIK3R5",0.0165803617860823,-0.0952664674037633,0.577,0.65,1
"HMG20A",0.016598872257914,-0.218523991761285,0.195,0.242,1
"EAF2",0.0166138915462486,0.482028621091766,0.255,0.211,1
"MIR99AHG",0.016619958224831,0.163786728346786,0.727,0.711,1
"DSN1",0.0166735287718529,-0.681309047404143,0.022,0.041,1
"EIF1B-AS1",0.0166737105599613,-0.182708948116139,0.192,0.241,1
"COA5",0.0166919390264364,-0.459333407888252,0.057,0.085,1
"GPR107",0.0167549374655019,-0.127683418439663,0.251,0.304,1
"AC091057.2",0.0167672503665523,-1.28313952203476,0.014,0.03,1
"ADAMTS1",0.0168467694758908,-0.325270195364892,0.024,0.044,1
"ZNF223",0.0168530510460802,-1.39201164663517,0.014,0.03,1
"AC025171.2",0.0169132111023944,-0.379830006420438,0.135,0.174,1
"FBXL18",0.016913737368145,-0.848696375868691,0.079,0.11,1
"RBX1",0.0169343098540585,-0.215730385990866,0.202,0.246,1
"JADE2",0.0169359104338696,0.558766087326688,0.254,0.217,1
"ELOC",0.0169482053223544,-0.431753990153461,0.091,0.124,1
"AL391807.1",0.0169519026820515,-0.45791153465316,0.035,0.057,1
"C2orf76",0.017041770748351,-0.294385695863812,0.07,0.101,1
"AC007406.5",0.0170509435334591,-1.34098850109204,0.018,0.036,1
"MAP3K1",0.0170511090165447,-0.159927642439608,0.415,0.464,1
"TTYH2",0.0170821245120743,-0.117639116716204,0.225,0.273,1
"ASMTL",0.0170913467408049,-0.230910305824933,0.053,0.081,1
"ANKLE2",0.0171022663994897,-0.308861748000628,0.196,0.238,1
"RILPL1",0.0171070068693257,-0.265112785388772,0.124,0.163,1
"DUSP22",0.0171105646538059,-0.248778174135511,0.273,0.32,1
"BOLA3",0.0171499696125831,-2.16270212827055,0.008,0.02,1
"PRRC1",0.0171543461573272,-0.293265085598078,0.077,0.109,1
"AL162391.1",0.0172171990111957,-1.76073894212683,0.011,0.025,1
"HMCES",0.0172206318036281,-0.699865945330704,0.032,0.054,1
"CCDC90B",0.0172293164097732,-0.140317519875415,0.097,0.133,1
"TIFA",0.017259943713455,-0.622462917046674,0.024,0.044,1
"NCAPD3",0.0172665011956884,-0.459479044126105,0.081,0.114,1
"DHX37",0.0172673091497859,-0.83255548766122,0.044,0.069,1
"AC131571.1",0.0172884351509282,-0.871414249626482,0.023,0.042,1
"UTP15",0.017289159725401,-0.345708237086959,0.019,0.038,1
"ZSCAN32",0.0173159159211739,-0.96670105543997,0.032,0.054,1
"RAB11FIP3",0.0173215838348254,-0.0642673832382681,0.182,0.23,1
"PTDSS1",0.0173404874820744,-0.602450711836222,0.083,0.114,1
"CAPRIN1",0.0173552841363169,-0.107231975459683,0.265,0.325,1
"STARD13-AS",0.017370547222648,-0.785601904267173,0.05,0.076,1
"POLRMT",0.0173923196858094,-0.611443792771429,0.029,0.05,1
"SPAG6",0.0173928606051217,-1.09275493315232,0.016,0.033,1
"CBR3",0.0174244090927427,-1.48337608561814,0.008,0.02,1
"LINC01355",0.0174426141242922,-0.594874870755862,0.07,0.1,1
"UPK3BL1",0.0174467769286045,-0.254269304118644,0.055,0.083,1
"AKR1B1",0.0174550634825463,-0.229761798788932,0.197,0.243,1
"RABAC1",0.0174656606744792,-0.194798890404151,0.096,0.131,1
"MYH10",0.0174766836086753,-1.34855349955396,0.011,0.025,1
"AGTRAP",0.0175226784895903,-0.672275054618451,0.037,0.06,1
"UBE2V2",0.0175697423829511,-0.381153422018441,0.137,0.175,1
"CPEB2",0.0175898739382325,-0.0699870493676071,0.338,0.39,1
"AC105411.1",0.0175909147099965,-1.79986570790082,0.008,0.02,1
"TMED1",0.0176095011520347,-0.536497070226678,0.008,0.02,1
"CCNG1",0.0176196876559507,-0.422085949525951,0.048,0.074,1
"CPSF7",0.0176244074860127,-0.382443259507064,0.205,0.251,1
"ABHD10",0.0176386007329137,-0.543736189983935,0.052,0.079,1
"BACE1",0.0176454454574209,-0.219661710932608,0.124,0.161,1
"MBD1",0.0176584821909423,-0.695894200610955,0.076,0.107,1
"SLC9A6",0.0176748909839187,-0.381533067922823,0.096,0.13,1
"AC080013.1",0.0176840191669258,-0.86405554525733,0.008,0.02,1
"APOL1",0.0176886259975981,-1.2988635065777,0.016,0.033,1
"DLG2",0.017702479201853,0.280062124367863,0.511,0.458,1
"FAM177B",0.0177234934195817,-0.401873539397662,0.166,0.208,1
"AP001021.3",0.0177301091563528,-0.551882266903394,0.058,0.086,1
"POLR1B",0.0177840275403476,-1.11932636403652,0.03,0.051,1
"AL139021.1",0.0177925102823479,-0.433146050287321,0.014,0.03,1
"SCLT1",0.0178080090842137,0.0539025019692463,0.338,0.414,1
"AC099850.1",0.0178167260168422,-0.638548450764485,0.016,0.033,1
"AP001347.1",0.0178296333582305,-0.323143495405758,0.036,0.059,1
"UBE2S",0.017837651852727,-0.539141509084008,0.014,0.03,1
"PLCH2",0.0178396411830328,-1.41090765218987,0.018,0.036,1
"C17orf49",0.0178396411830328,-1.37954297065806,0.018,0.036,1
"ACAP2-IT1",0.0178687819773546,-3.12056762700838,0.001,0.009,1
"LINC00900",0.0178687819773546,-3.2144885782945,0.001,0.009,1
"SSH1",0.0178786609226925,0.288657685056942,0.545,0.525,1
"DICER1-AS1",0.0178816846106109,-0.407850151194609,0.055,0.082,1
"TMEM97",0.0178903705227283,-1.00060473313809,0.008,0.02,1
"CREBBP",0.0179069773920504,-0.101249630390055,0.547,0.631,1
"FGF11",0.0179313188035757,0.913232071926584,0.036,0.018,1
"GHDC",0.0179321159874597,-0.317690919055179,0.029,0.05,1
"PRR5L",0.0179497286930862,-0.250309070889047,0.141,0.18,1
"TRPV6",0.0179631134832711,-3.01855129957304,0.001,0.009,1
"AC008149.2",0.0179631134832711,-2.79667559207763,0.001,0.009,1
"SOX9",0.0179847617133433,-0.825889707759893,0.027,0.048,1
"SCAF1",0.0179863453119045,-0.614052605356544,0.062,0.09,1
"LINC02653",0.0179946541130426,-3.1235774912288,0.001,0.009,1
"ASXL1",0.0180209134722124,-0.162896805746729,0.399,0.454,1
"AC072022.2",0.0180262432419646,-2.24241331943084,0.001,0.009,1
"AC097658.3",0.0180262432419646,-2.14400294405083,0.001,0.009,1
"HR",0.0180394971823002,-1.03184715115372,0.011,0.025,1
"SAFB2",0.018041190967441,0.346696983053693,0.358,0.314,1
"LINC00205",0.0180445058390414,-1.05538060976824,0.041,0.065,1
"CNTN5",0.0180562890021952,2.18107264264638,0.026,0.012,1
"AC018511.2",0.0180578809312676,-2.84324379528317,0.001,0.009,1
"SUPT20H",0.0180647091076011,-0.226875575721333,0.262,0.311,1
"AL355310.1",0.0180811661983145,4.78859840842431,0.005,0,1
"RGS4",0.0180811661983145,4.1781333991383,0.005,0,1
"AC105053.1",0.0180811661983145,3.84279777659268,0.005,0,1
"ZIC4",0.0180811661983145,4.70223748225497,0.005,0,1
"HMMR",0.0180811661983145,4.2684230655398,0.005,0,1
"FBLL1",0.0180811661983145,3.70145833118919,0.005,0,1
"LINC00595",0.0180811661983145,3.36336664481455,0.005,0,1
"LINC00958",0.0180811661983145,3.39256022123882,0.005,0,1
"LIPT2",0.0180811661983145,3.46665950177355,0.005,0,1
"LINC02204",0.0180811661983145,3.08280706261855,0.005,0,1
