"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LRP12",1.18328406634914e-27,-0.425411005753687,0.092,0.123,3.44418493192245e-23
"ZNF385C",1.23557271764814e-27,-1.34495351083796,0.016,0.031,3.59638150925844e-23
"AC002480.3",1.2475685084133e-27,-0.644708171219231,0.019,0.035,3.6312976574386e-23
"LINC01579",1.31277976665023e-27,-1.54498190222028,0.008,0.02,3.82110806678884e-23
"GSTM3",1.32231110443716e-27,0.791367898392969,0.043,0.025,3.84885093168526e-23
"AL035681.1",1.3349340618584e-27,-0.931481998239063,0.027,0.046,3.88559257385123e-23
"VAT1L",1.33814866576602e-27,-1.27357406858599,0.026,0.044,3.89494932144515e-23
"ZBED5-AS1",1.3709358444586e-27,-0.753540028004467,0.031,0.051,3.99038296246564e-23
"IMMP2L",1.37266350930917e-27,0.311650776630903,0.769,0.763,3.99541167654621e-23
"MOV10L1",1.45302590289248e-27,-1.34607730249283,0.012,0.025,4.22932249554913e-23
"AGFG2",1.46047257501735e-27,-1.07075258656726,0.02,0.037,4.25099752410299e-23
"CFAP77",1.46220610753966e-27,-1.30844155041007,0.023,0.04,4.25604331721568e-23
"MMS22L",1.47227939916522e-27,-0.352081978711866,0.159,0.198,4.28536364715019e-23
"ZFP37",1.5251331914104e-27,-1.68269330195821,0.007,0.017,4.43920518023824e-23
"ARF4",1.55146502157104e-27,0.351170419218072,0.182,0.147,4.51584923828683e-23
"P2RX1",1.60803220917231e-27,0.503911042211316,0.113,0.085,4.68049935123783e-23
"AC132872.1",1.61157863008839e-27,0.821311563770686,0.042,0.024,4.69082191859827e-23
"AL035071.2",1.64824749946823e-27,-0.742179203839694,0.042,0.064,4.79755399670218e-23
"DYRK2",1.69574996348825e-27,0.585987610923423,0.113,0.086,4.93581941872524e-23
"AC008731.1",1.7203216377108e-27,-0.80578965788586,0.04,0.061,5.00734019088482e-23
"LINC02145",1.72500277051164e-27,-0.957612364891411,0.011,0.024,5.02096556412822e-23
"DCLRE1C",1.82206866286044e-27,-0.277112229684749,0.196,0.24,5.30349525698787e-23
"TMEM223",1.83481583560239e-27,-0.700402789966407,0.042,0.064,5.34059845268787e-23
"MAFB",1.87531265559314e-27,-0.385754222460909,0.148,0.184,5.45847254663494e-23
"AL591684.1",1.92525218263273e-27,-2.00094531216749,0.003,0.011,5.60383152798908e-23
"AL136418.1",1.93121659792035e-27,-1.18160216050217,0.019,0.035,5.62119215156677e-23
"INSL6",1.95584321148521e-27,-1.47232547123942,0.008,0.02,5.69287283566999e-23
"AC112196.1",1.97237070845613e-27,-2.12331039468973,0.003,0.011,5.74097942110326e-23
"SYCE2",2.09172323927836e-27,-1.04814381825401,0.022,0.039,6.08837883256751e-23
"SSFA2",2.12804266270652e-27,0.301534898239755,0.225,0.189,6.19409377833986e-23
"UQCC1",2.22681870235807e-27,-0.282325309276977,0.253,0.299,6.48160119695363e-23
"CD22",2.22896713815053e-27,-1.439513784539,0.014,0.028,6.48785464901475e-23
"AC245014.3",2.26681655485232e-27,-2.20011645269785,0.003,0.011,6.59802294620866e-23
"SLC2A14",2.31163584948988e-27,-1.44112708154965,0.018,0.033,6.72847846711018e-23
"GABPB2",2.38777481373011e-27,-0.528108730540156,0.116,0.15,6.95009615032422e-23
"TTTY15",2.39728759682299e-27,-0.353664026779134,0.056,0.082,6.97778500807267e-23
"AC092100.1",2.53881331388942e-27,-1.37103601314628,0.032,0.052,7.38972391273795e-23
"LILRA4",2.63225922969809e-27,0.709120263441494,0.071,0.048,7.66171693988223e-23
"ENKUR",2.65992030934356e-27,-1.48459857227785,0.01,0.023,7.74223004440629e-23
"AP002884.1",2.72870718575938e-27,-0.611524957278993,0.054,0.079,7.94244800558981e-23
"HPS4",2.76941605376118e-27,0.317416247510934,0.206,0.171,8.06093930768267e-23
"DLG5",2.78217087529715e-27,-0.957157525278932,0.027,0.046,8.09806476672741e-23
"CALY",2.82273345771717e-27,0.409408719569269,0.013,0.004,8.21613027537735e-23
"CAAP1",2.98977040091289e-27,-0.388872384039172,0.13,0.165,8.70232470593715e-23
"AL121820.2",3.05907539140822e-27,-1.77303255176731,0.004,0.013,8.90405074177189e-23
"FP565260.1",3.06168451546483e-27,-0.528674197764216,0.026,0.045,8.91164511916347e-23
"DCUN1D1",3.10963059061214e-27,0.282366673045958,0.314,0.276,9.05120176009476e-23
"PRPF39",3.1398731314222e-27,0.359915058677333,0.158,0.125,9.1392287236306e-23
"EMC7",3.17956900224685e-27,-0.594044772328343,0.049,0.073,9.25477149483989e-23
"LINC02100",3.3507920740882e-27,-0.480367042359462,0.053,0.078,9.75315049004851e-23
"APIP",3.4306623780071e-27,-0.418170355106772,0.113,0.147,9.98562898366528e-23
"MIR762HG",3.57671422435258e-27,-0.850221312335388,0.032,0.052,1.04107420928231e-22
"MAP3K13",3.65424868061266e-27,-0.423916392057019,0.148,0.184,1.06364216346593e-22
"AP000487.1",3.80367232865253e-27,-1.07651377555467,0.017,0.033,1.10713490470089e-22
"AC080162.1",3.81588422403974e-27,-0.885060834924447,0.023,0.04,1.11068942109125e-22
"SNHG12",4.08875140533509e-27,0.402113666500017,0.166,0.133,1.19011287155088e-22
"LILRB2",4.21326581674834e-27,0.704979792448795,0.044,0.026,1.22635528128094e-22
"SERPINF2",4.30851597820464e-27,0.553284142121798,0.057,0.036,1.25407974577603e-22
"PI4K2A",4.39826906012253e-27,0.896665326560725,0.045,0.027,1.28020417532987e-22
"CALM1",4.41782465450362e-27,0.387811551319495,0.316,0.281,1.28589622218637e-22
"MYO3B",4.4328785149718e-27,-1.33795865041735,0.033,0.053,1.29027794935284e-22
"BAIAP2L2",4.60133825464521e-27,-1.20648356124334,0.015,0.029,1.33931152577958e-22
"ARL3",4.62908693271303e-27,0.350697933402827,0.135,0.104,1.34738833350478e-22
"CASP4",4.7563238634622e-27,0.373104583746559,0.188,0.153,1.38442318693794e-22
"AL451062.1",4.76237815191007e-27,-1.25930430233473,0.015,0.029,1.38618540867647e-22
"CALB2",4.81328132386691e-27,0.851356748311219,0.014,0.005,1.40100179493794e-22
"FLVCR1",4.85267941074332e-27,-0.427805253325386,0.101,0.133,1.41246939608506e-22
"AC093157.1",4.88119714921021e-27,-0.547470271544773,0.057,0.082,1.42077005422062e-22
"ATP5F1C",4.90756316240313e-27,0.270374476312852,0.275,0.239,1.42844440968068e-22
"FBXO41",4.94325331889304e-27,-0.669919282878989,0.047,0.07,1.4388327435302e-22
"ATP5F1D",4.95023478370301e-27,0.466848837195086,0.069,0.047,1.44086483849243e-22
"SH3BP4",4.96510100568461e-27,-1.45017355260257,0.01,0.023,1.44519194972462e-22
"NECTIN2",5.13415635264991e-27,0.316117199217228,0.141,0.109,1.49439888956581e-22
"AC068533.4",5.13652320529552e-27,-0.900316953627008,0.036,0.056,1.49508780936537e-22
"TFEB",5.23497904635348e-27,-0.280773349952335,0.321,0.367,1.52374535102211e-22
"RAN",5.24864012936748e-27,0.523158205316752,0.066,0.044,1.52772168245499e-22
"EVI2B",5.33801817971192e-27,-0.525483897681352,0.082,0.112,1.55373695156875e-22
"TSC22D1",5.35738603443861e-27,0.337071204091807,0.211,0.174,1.55937435304405e-22
"SMUG1",5.42193292462621e-27,-0.611826435536523,0.043,0.066,1.57816201637095e-22
"RPIA",5.59633241668595e-27,-0.460343422426984,0.063,0.089,1.62892447652478e-22
"AC012668.3",5.77099649916088e-27,-1.47166122267121,0.011,0.024,1.67976395101076e-22
"AC009093.2",5.80884023956124e-27,-0.442327324764069,0.151,0.187,1.69077912852909e-22
"TRDMT1",5.8993934252315e-27,-1.03506081644022,0.02,0.036,1.71713644428213e-22
"ADGRF3",5.99478117679707e-27,1.16784273042816,0.034,0.019,1.74490095713032e-22
"AL606489.1",6.16065456660935e-27,-0.875681407929171,0.032,0.052,1.79318172470298e-22
"TMEM167B",6.16162160926417e-27,0.498482866819369,0.073,0.05,1.79346320180852e-22
"NCDN",6.16838520205023e-27,0.492143919909545,0.032,0.017,1.79543188076076e-22
"PWP2",6.18916398704402e-27,0.984468798904016,0.015,0.005,1.8014799617089e-22
"UBXN1",6.26909008253404e-27,0.539254813548227,0.09,0.065,1.82474405032318e-22
"ITIH4",6.45774697390913e-27,-1.62543708871785,0.005,0.015,1.87965641169573e-22
"STS",7.05636660005323e-27,-0.686627479349204,0.035,0.055,2.05389662627749e-22
"ERCC6L2",7.39639454990671e-27,-0.321823597930414,0.288,0.332,2.15286856164134e-22
"ZNF133",7.54719183375861e-27,-0.504344622822514,0.09,0.12,2.19676112705212e-22
"RASSF1",7.68582476683197e-27,0.355581583848929,0.232,0.199,2.23711301488178e-22
"WNT5B",7.71898213444327e-27,0.334207698581697,0.108,0.08,2.2467641298724e-22
"KLF7",7.96757896757792e-27,0.309659521994035,0.363,0.328,2.31912321009291e-22
"B4GALT4",8.07051489828732e-27,-0.417509760263952,0.109,0.142,2.34908477144449e-22
"PRSS51",8.30631082576803e-27,-1.54498960157519,0.008,0.019,2.4177178920563e-22
"GABRA4",8.5306519652714e-27,1.06882562407477,0.011,0.003,2.48301686753155e-22
"RAPGEF5",8.59768494486171e-27,-1.00631246492585,0.046,0.068,2.5025281569009e-22
"NUFIP1",8.72980380551386e-27,-0.561891863544812,0.045,0.068,2.54098399367092e-22
"ANAPC1",8.77981786388103e-27,-0.256008865667236,0.302,0.35,2.55554158563985e-22
"CRBN",8.844602224482e-27,0.369892653581811,0.245,0.21,2.57439836947998e-22
"ZNF444",9.01611073805059e-27,-0.766589094760832,0.045,0.068,2.62431935252438e-22
"GALC",1.00762273808172e-26,-0.409838754454061,0.133,0.168,2.93288750373446e-22
"AC005154.5",1.01065272174944e-26,-1.2674544741862,0.01,0.022,2.94170687719611e-22
"PHB2",1.03507018435248e-26,0.476601123823178,0.068,0.046,3.01277878559475e-22
"SLC2A8",1.04851057898983e-26,0.650324022867712,0.063,0.041,3.05189974226571e-22
"HADHB",1.07117815179683e-26,0.27331079564551,0.312,0.275,3.11787824643504e-22
"GLIDR",1.07193984159776e-26,-0.863367246262347,0.039,0.06,3.1200952969386e-22
"FBXO36",1.08614503484344e-26,-1.05796863156872,0.041,0.062,3.16144235291881e-22
"RFX3-AS1",1.09076958428205e-26,-0.424824020929857,0.165,0.202,3.17490302896975e-22
"APAF1",1.10319932780764e-26,0.267382102826669,0.492,0.46,3.21108228344969e-22
"LINC02207",1.11570547011189e-26,-1.04610888162985,0.01,0.023,3.24748391185468e-22
"MRPS35",1.11668992257623e-26,-0.451588847873067,0.082,0.111,3.25034935764265e-22
"NIT2",1.12534435320417e-26,-0.701640963967105,0.034,0.054,3.27553980887137e-22
"PTBP1",1.18568472403674e-26,0.312524065401256,0.153,0.122,3.45117252625372e-22
"AF111169.3",1.24142148316055e-26,-1.39634729396825,0.006,0.017,3.61340551103541e-22
"WWP1",1.24595791465188e-26,0.253256071326666,0.392,0.354,3.62660970217723e-22
"DVL2",1.26531562181712e-26,0.594744760045929,0.056,0.036,3.68295418042308e-22
"MARCH9",1.28846416748209e-26,0.611983569602864,0.061,0.04,3.75033265229011e-22
"LMNB1",1.34071321790449e-26,-0.742637328336395,0.07,0.096,3.90241396335459e-22
"MCM3AP-AS1",1.35293436609315e-26,-0.612996097947671,0.046,0.068,3.93798605938735e-22
"NUP43",1.37169153953771e-26,-0.451115133719011,0.105,0.138,3.99258256413241e-22
"C5orf63",1.38845329347456e-26,-0.470078963993736,0.044,0.067,4.0413710013164e-22
"AP001267.3",1.40187896400787e-26,-0.868333974518408,0.024,0.041,4.0804491005377e-22
"ZSWIM5",1.41376045190235e-26,-0.686468267649539,0.071,0.098,4.11503254735218e-22
"GALNT17",1.41792806568525e-26,-0.918137987810609,0.071,0.097,4.12716322079006e-22
"OCLN",1.41943055812895e-26,-1.04752202710659,0.028,0.046,4.13153652554594e-22
"IFI35",1.50406948720198e-26,-0.939165865179679,0.025,0.043,4.37789505639881e-22
"RASSF8-AS1",1.51634764461315e-26,-0.360697373155749,0.112,0.146,4.41363308917549e-22
"RARRES3",1.53994620884059e-26,-1.18540781843002,0.013,0.027,4.48232143007231e-22
"UBA6-AS1",1.60144043495407e-26,-0.382170437449126,0.107,0.139,4.6613126740208e-22
"SLC25A28",1.67388385967512e-26,0.394577556748293,0.125,0.095,4.87217375035637e-22
"SP4",1.72845888161778e-26,-0.310328283150994,0.14,0.177,5.03102526672488e-22
"PPP1R13L",1.73939656020886e-26,-0.731061906928196,0.054,0.078,5.06286156779993e-22
"TTC5",1.74109979748707e-26,-0.442656682131333,0.057,0.082,5.06781918054562e-22
"WDR1",1.78436824357748e-26,0.360192053187263,0.206,0.172,5.19376064658098e-22
"PXMP4",1.86970450775863e-26,-0.942842286963336,0.023,0.039,5.44214891073305e-22
"AL603839.3",1.90851564228382e-26,-0.587083446697468,0.059,0.084,5.55511647999552e-22
"AC104984.6",1.91792655058646e-26,-1.54780651748083,0.004,0.013,5.58250881079202e-22
"UQCR10",1.9931826616018e-26,0.37718408196915,0.087,0.061,5.80155677312437e-22
"AC016700.3",1.99676204786992e-26,1.35968652655954,0.013,0.004,5.81197529273497e-22
"NEIL2",2.00403229839112e-26,0.656941153322035,0.098,0.072,5.83313681092702e-22
"C3orf49",2.09124423744586e-26,-1.2972670684206,0.011,0.023,6.08698460193368e-22
"ZSCAN30",2.1009266236932e-26,-0.458699483183734,0.106,0.138,6.11516712358381e-22
"COQ8A",2.10783621600601e-26,-0.543115215543477,0.076,0.104,6.13527887392868e-22
"RSPH10B2",2.12458314969942e-26,-1.29546253494012,0.009,0.021,6.1840241738301e-22
"SAFB2",2.19098357255123e-26,0.286367000264532,0.244,0.208,6.37729588462488e-22
"WDR41",2.30580825508391e-26,0.285082018964997,0.321,0.283,6.71151608807274e-22
"AC024896.1",2.32532271780241e-26,-1.82972023464363,0.003,0.012,6.76831683470749e-22
"NADK2",2.37004869755833e-26,0.451305239087806,0.135,0.105,6.89850074398304e-22
"TMC3-AS1",2.42125814059711e-26,-0.633420380956117,0.037,0.058,7.047556069836e-22
"CDH3",2.43494524247043e-26,-1.33401547340522,0.023,0.04,7.08739511725867e-22
"ZNF282",2.47882154097371e-26,-0.602364481214645,0.046,0.069,7.21510585931218e-22
"AC245452.1",2.50740014035432e-26,-0.963437449848611,0.021,0.037,7.29828958852932e-22
"POLR2H",2.53239121458775e-26,0.419608101412163,0.083,0.059,7.37103110830057e-22
"TUBB4B",2.56116587187018e-26,0.689616183398565,0.034,0.018,7.45478550325254e-22
"IL4I1",2.62441902571371e-26,0.414887935073199,0.044,0.026,7.6388964581449e-22
"ESR2",2.68213664593351e-26,-1.05986355489009,0.039,0.059,7.80689513531868e-22
"LEMD2",2.68314624180012e-26,0.344027675990429,0.159,0.127,7.80983376600761e-22
"HCG11",2.70380154390474e-26,-0.563137607453874,0.031,0.05,7.86995515384353e-22
"MOGAT1",3.02326527932643e-26,-1.37380249746856,0.006,0.017,8.79981824853544e-22
"GUCY1B1",3.14140028700389e-26,0.690541112322678,0.031,0.016,9.14367381538222e-22
"POU6F2-AS2",3.17425112933279e-26,-1.30831665150372,0.007,0.018,9.23929276214896e-22
"CREG2",3.31007691990699e-26,0.481034579901059,0.035,0.019,9.63464089077329e-22
"OSMR",3.49776872999099e-26,-0.773590464238056,0.019,0.035,1.01809554423848e-21
"DLL1",3.58517070462343e-26,1.21800771045834,0.019,0.008,1.04353563699474e-21
"ATP2B4",3.61614112019102e-26,0.256675881876386,0.264,0.226,1.052550195854e-21
"AC005674.1",3.64571806459091e-26,1.89809068453409,0.015,0.006,1.06115915706047e-21
"ATAD1",3.6641509984825e-26,-0.280303909053094,0.192,0.233,1.0665244311283e-21
"PPIP5K2",3.70873862257238e-26,-0.263417951495421,0.294,0.341,1.07950255087214e-21
"MBD6",3.74203734112814e-26,0.602178376141512,0.08,0.056,1.08919480888217e-21
"SLC25A36",3.74805797766271e-26,-0.27282022924018,0.293,0.34,1.09094723555828e-21
"AC005884.1",3.89962498331978e-26,-1.0094691332795,0.016,0.031,1.13506384389489e-21
"RUNX1T1",3.95068614288118e-26,0.373415660099573,0.023,0.011,1.14992621560842e-21
"UPRT",4.30693807349987e-26,0.621861079945492,0.115,0.088,1.25362046505361e-21
"CCR5",4.33024046974201e-26,-1.40867429448434,0.009,0.021,1.26040309352781e-21
"ACTA2",4.3599320134766e-26,-0.323317200815004,0.079,0.108,1.26904541116264e-21
"DUSP12",4.44203886274797e-26,0.411381359846278,0.116,0.088,1.29294425178005e-21
"EHD4-AS1",4.47187877592795e-26,-2.05299920207974,0.004,0.012,1.30162975530935e-21
"GDPD1",4.50808449924127e-26,-0.698015995565542,0.067,0.093,1.31216815519416e-21
"KLHDC4",4.55850700171216e-26,-0.385562076281341,0.122,0.157,1.32684463298836e-21
"PRRG4",4.60065134025044e-26,0.705126856716799,0.135,0.107,1.33911158560669e-21
"NMRAL1",4.64558464460194e-26,-0.868457475433553,0.051,0.074,1.35219032250429e-21
"PMS2",4.80257174483171e-26,-0.600936150285472,0.078,0.106,1.39788455776817e-21
"LMF1-AS1",4.98670384714359e-26,-1.72903425726235,0.005,0.014,1.45147988878809e-21
"SV2A",5.26537532362885e-26,0.48405234467175,0.018,0.007,1.53259279544865e-21
"TMEM182",5.42455938902687e-26,-0.394740397791144,0.083,0.112,1.57892650136405e-21
"RBM45",5.57069650013304e-26,-0.337638478354497,0.101,0.133,1.62146263029372e-21
"TMEM173",5.92521153151152e-26,-0.652175139496044,0.064,0.09,1.72465132047706e-21
"NOS1",6.32564681248212e-26,-1.35083122497726,0.031,0.049,1.84120601770917e-21
"RSAD1",6.51197075368455e-26,0.631103999613047,0.071,0.049,1.89543932727496e-21
"TMEM254-AS1",6.7605625104702e-26,-0.99367506015761,0.017,0.032,1.96779692992256e-21
"SCYL1",6.83569840186491e-26,0.425870110955358,0.117,0.089,1.98966673383082e-21
"AC123912.1",6.8554149632591e-26,-0.874671996337815,0.017,0.032,1.99540563335583e-21
"BEX3",6.89488215604723e-26,0.46407013881335,0.039,0.022,2.00689334916067e-21
"NAPA-AS1",7.15400630151849e-26,-0.888175087573903,0.025,0.042,2.08231661418299e-21
"CATSPERD",7.18789326283171e-26,-1.24102140857988,0.023,0.039,2.09218009201242e-21
"SYT9",7.34778922520413e-26,-0.952570309436054,0.022,0.039,2.13872100978017e-21
"BDNF-AS",7.38667287289737e-26,-0.505627984498305,0.11,0.142,2.15003887311424e-21
"AC022387.1",7.4288856482699e-26,-1.27465590542706,0.021,0.037,2.16232574564192e-21
"BCOR",7.7216059874936e-26,-0.415852998146347,0.153,0.189,2.24752785477976e-21
"AC107871.1",7.73543635122187e-26,-0.944239831700848,0.015,0.029,2.25155345875015e-21
"GRID2IP",7.76086169080325e-26,-0.998065789058926,0.03,0.049,2.2589540123421e-21
"NRG4",7.89884289661374e-26,-1.19456295598243,0.021,0.037,2.29911620191736e-21
"ADIPOR2",8.13530509480829e-26,-0.250323098181816,0.313,0.357,2.36794325394585e-21
"AC017002.5",8.23990481997868e-26,-1.57081188207132,0.009,0.021,2.39838909595119e-21
"PGAP1",8.4919342923167e-26,0.359724023563062,0.068,0.046,2.47174731446462e-21
"AL354989.1",8.58393548353476e-26,-1.10461635208586,0.013,0.026,2.49852610119246e-21
"BACH2",8.63632695510533e-26,-0.660175377593083,0.06,0.084,2.51377568682251e-21
"SELENOK",8.66799280139444e-26,0.581464156871116,0.047,0.029,2.52299266470188e-21
"DNAJC12",8.7264666190849e-26,-1.00946523607259,0.009,0.021,2.54001263881704e-21
"TMX1",8.84204385994266e-26,0.286870286555199,0.257,0.221,2.57365370631351e-21
"PARM1",9.07954350306211e-26,0.839677141511395,0.018,0.008,2.64278272743629e-21
"IMPG2",1.00719659288301e-25,-1.25207844504394,0.014,0.027,2.93164712290459e-21
"TRIM14",1.0199393796015e-25,0.297579451049995,0.35,0.315,2.96873755220608e-21
"ING3",1.0225927667567e-25,0.5378045277524,0.114,0.087,2.97646076619871e-21
"PPIL1",1.14490393407118e-25,-1.04640801949886,0.016,0.03,3.33247188090099e-21
"EEF2",1.15655122547849e-25,0.284677691340337,0.271,0.235,3.36637365200025e-21
"MROH9",1.21283120423818e-25,-0.99411887864753,0.018,0.032,3.53018778617607e-21
"ZNF44",1.2169204593868e-25,-0.390992989742322,0.174,0.211,3.54209038113716e-21
"NETO1",1.27223919807957e-25,0.301926190124346,0.017,0.007,3.70310663385021e-21
"GBP4",1.34242783965229e-25,-0.787444288973642,0.029,0.047,3.90740471287591e-21
"PLGRKT",1.34931750500981e-25,-0.406264675911844,0.087,0.116,3.92745846183205e-21
"PYROXD1",1.3504724374263e-25,-0.441198133838122,0.083,0.111,3.93082012361674e-21
"DDIT3",1.3716208897703e-25,0.838089801388285,0.032,0.017,3.9923769238544e-21
"MIER3",1.37341346224719e-25,0.498329361738822,0.086,0.062,3.99759456456289e-21
"GID8",1.4321836791298e-25,0.485237335201032,0.097,0.071,4.16865703484311e-21
"RIOK1",1.45194803454961e-25,0.478271562652491,0.13,0.102,4.22618514416356e-21
"ZNF689",1.49806003351456e-25,-0.848381594500312,0.021,0.037,4.36040333955084e-21
"CCNK",1.52431448591994e-25,0.374100098532764,0.153,0.122,4.43682217416718e-21
"TDRD10",1.58179794461246e-25,0.560506659105139,0.044,0.027,4.60413927738349e-21
"CAMK1",1.61144226506352e-25,-0.891876733963728,0.026,0.043,4.6904250009204e-21
"SP140L",1.66944693365189e-25,-0.253772508409523,0.234,0.278,4.85925918978056e-21
"VIT",1.70092129602093e-25,-1.55405355039752,0.009,0.02,4.95087161632812e-21
"FANK1",1.76848907115779e-25,-1.10518102912405,0.027,0.044,5.14754113941898e-21
"KIFAP3",1.90721214000971e-25,-0.289610118063642,0.122,0.156,5.55132237592626e-21
"SYNGR1",1.93558648991786e-25,0.433710065021631,0.113,0.086,5.63391159620391e-21
"DDHD2",2.12150940780169e-25,-0.519930340067163,0.096,0.126,6.17507743328837e-21
"AL049820.1",2.13979324172945e-25,-1.47589992897589,0.006,0.016,6.22829618870191e-21
"LINC01476",2.24723577235971e-25,-1.28250848193253,0.023,0.04,6.54102916260741e-21
"AL592183.1",2.37398723282976e-25,-0.279803273896864,0.201,0.244,6.90996463859758e-21
"KLHL9",2.39024757540264e-25,0.39803351289267,0.115,0.088,6.95729361772447e-21
"PIK3CG",2.44016637681659e-25,-0.254054038576027,0.189,0.231,7.10259227300005e-21
"HMOX2",2.45974750843741e-25,-0.744609539622639,0.047,0.07,7.15958707280878e-21
"RHBDL2",2.51478808754423e-25,-0.859804643497405,0.035,0.055,7.319793686415e-21
"B4GALT4-AS1",2.52207356008447e-25,-0.951183949922904,0.027,0.045,7.34099951133786e-21
"COASY",2.52748999265921e-25,0.582732381421461,0.041,0.024,7.35676512163315e-21
"KMT2E-AS1",2.65963824721613e-25,0.759150193696475,0.04,0.024,7.74140904617199e-21
"AC130469.1",2.66111288994874e-25,-2.05907575597822,0.003,0.011,7.74570128877381e-21
"SNRPG",2.67989154956621e-25,0.526301580728274,0.087,0.063,7.80036033332237e-21
"METTL16",2.69600728670794e-25,-0.343866741750293,0.209,0.251,7.84726840942081e-21
"NSMCE1",2.70104120440332e-25,-0.457725359071184,0.084,0.112,7.86192063365674e-21
"WASHC1",2.89238024038213e-25,-0.265822226845972,0.434,0.475,8.41885116568028e-21
"AL354733.3",2.98923217606561e-25,-0.898832637351233,0.019,0.034,8.70075809487417e-21
"CD82",3.03491897380173e-25,-0.755610373391881,0.037,0.058,8.83373865704469e-21
"CD101",3.12538013330818e-25,-1.98694785774932,0.004,0.013,9.09704395402011e-21
"BTBD2",3.32561660739761e-25,-0.507463423756293,0.119,0.152,9.67987225915222e-21
"AC005332.5",3.62172775444953e-25,0.861132473494713,0.034,0.019,1.05417629748763e-20
"BZW2",3.76877437107061e-25,-0.53042742089603,0.057,0.081,1.09697715618752e-20
"NOL4L-DT",3.77146550783104e-25,-1.4794049464123,0.007,0.017,1.09776046536438e-20
"COX15",3.88862952360992e-25,-0.422191335083354,0.085,0.114,1.13186339543714e-20
"ARL6",4.02363580805297e-25,-0.762010573369618,0.029,0.048,1.17115967464998e-20
"TSFM",4.06694223165635e-25,-0.929667131579302,0.025,0.041,1.18376487536821e-20
"TUBB6",4.20592609880124e-25,-1.29611938839296,0.013,0.026,1.22421890957808e-20
"AL359921.1",4.27960777861572e-25,-0.769217788333345,0.022,0.039,1.24566543612168e-20
"TPST1",4.28553867467315e-25,-0.306304890964388,0.158,0.194,1.24739174203711e-20
"ATP5S",4.51366033003328e-25,-0.445309009790106,0.072,0.099,1.31379111226279e-20
"MXI1",4.53742774846516e-25,0.426060198941624,0.152,0.121,1.32070909474575e-20
"ITPA",4.54574609569249e-25,-0.502231239020542,0.068,0.094,1.32313031607321e-20
"TRAM1",4.5470010466625e-25,0.284164445485733,0.263,0.228,1.32349559465205e-20
"SLC26A11",4.56238011852922e-25,0.490829950168646,0.073,0.05,1.3279719811003e-20
"AL138902.1",4.93485313609627e-25,-1.14142261329729,0.01,0.021,1.43638770232354e-20
"FCGR1A",4.94170391487171e-25,-0.295747728898837,0.255,0.3,1.43838175850171e-20
"BCL2L2-PABPN1",5.06076444780459e-25,0.439679864106146,0.118,0.09,1.47303670782248e-20
"SDR39U1",5.33787859861022e-25,0.533183132350491,0.051,0.033,1.55369632369748e-20
"BLM",5.48793423854683e-25,-1.15350692339159,0.022,0.037,1.59737301881383e-20
"C9orf78",5.55171704466091e-25,0.572419436059675,0.087,0.063,1.61593828018945e-20
"LRRC58",5.58567502330818e-25,0.371069889668686,0.171,0.139,1.62582242903431e-20
"TAPT1-AS1",5.62000805022599e-25,-0.264970028182452,0.282,0.328,1.63581574317928e-20
"TTL",5.6722889867993e-25,-0.35448349214189,0.152,0.189,1.65103315538767e-20
"AC007728.1",5.67606981264561e-25,-1.23520317906181,0.011,0.024,1.65213364036676e-20
"KLF6",5.67852101790346e-25,0.289027283932868,0.418,0.384,1.65284711268116e-20
"SYNJ2",5.88298692416727e-25,-1.16609853279435,0.022,0.038,1.71236100401737e-20
"RIC3",6.08363449812388e-25,-0.793451747063625,0.036,0.055,1.77076349336892e-20
"SCGB2B2",6.38901937891941e-25,-0.658120650787663,0.036,0.056,1.85965187062207e-20
"ASCL2",6.47007794326359e-25,-1.0892855676263,0.012,0.025,1.88324558694573e-20
"RNF20",6.59990308367025e-25,-0.453531843889986,0.08,0.107,1.9210337905639e-20
"SPTY2D1OS",7.02205874065875e-25,-0.72927634894642,0.038,0.058,2.04391063764354e-20
"COL4A5",7.04192449502028e-25,-1.28150788465667,0.023,0.039,2.04969296276555e-20
"ZNF358",7.09704155870413e-25,0.648077667228613,0.038,0.022,2.06573588649201e-20
"POLR3G",7.22939438194817e-25,-0.96018423940079,0.022,0.037,2.10425982275365e-20
"RCBTB1",7.31084921163145e-25,-0.372237927410583,0.19,0.229,2.12796888002957e-20
"NEO1",7.35826839618885e-25,0.322197046057068,0.175,0.142,2.14177118207869e-20
"SKP1",7.48460340865313e-25,0.308522888726917,0.159,0.128,2.17854351415667e-20
"PSIP1",7.56685663223034e-25,0.312830710211463,0.221,0.188,2.20248495994329e-20
"COL25A1",7.65172928174016e-25,-0.802866604223403,0.049,0.071,2.22718884203611e-20
"MYEF2",8.00466325924274e-25,-0.486828997944795,0.087,0.115,2.32991733486778e-20
"PCDH9",8.0736773573453e-25,-0.701766329381176,0.19,0.224,2.3500052684025e-20
"LINC02389",8.1967361218943e-25,-0.858728051010672,0.041,0.061,2.38582398299977e-20
"HAUS1",8.49898473142858e-25,-0.648468526522801,0.044,0.066,2.47379948577692e-20
"LCA5L",8.55700221380422e-25,-1.54619045761036,0.007,0.018,2.49068663437199e-20
"ST8SIA3",8.7643253714701e-25,0.824261719388008,0.012,0.004,2.5510321858738e-20
