Var1,Freq
LINC02821,2.55877936218981
SOX5,2.55472083563183
LHFPL2,2.55428417332879
Z95331.1,2.54812332154981
CYP39A1,2.54646635720328
ITGA10,2.54588925810357
DCAF6,2.54472152605609
HIBADH,2.54289184729094
CRNDE,2.54084021528211
HOGA1,2.53826702999279
NFASC,2.53812814549921
RYR3,2.53755716297482
CBWD5,2.53687330523298
AL358335.2,2.53664375294339
CCNH,2.53584390255609
FBXL19-AS1,2.5357315638513
FGF17,2.53486211372751
TLE4,2.53454490534373
NPM2,2.5335429430358
SLC39A11,2.53288009737723
TRPV4,2.53133465020791
IDI1,2.52810304901787
SLC22A1,2.52593396535484
FUT9,2.52397219038458
AC073842.1,2.51903328556384
OXNAD1,2.51685157071323
AL034417.4,2.51281855200758
AC026979.4,2.51218476737521
SLC6A20,2.5114809822162
AC007614.1,2.5107732809841
HDAC3,2.50962693704293
SPECC1L,2.50845651051979
AC106894.1,2.50765848472404
FSD1,2.50741565295273
PPFIBP1,2.50313238605707
MLKL,2.50223676015675
AC015909.2,2.50217818296731
DNAH8,2.50117988175826
STPG4,2.50094129958852
PPP3CA,2.50012967263788
SNX9,2.49783037717248
AC104123.1,2.49547758237839
OR7C1,2.49452415876207
CLDN12,2.49257750945496
SREBF2-AS1,2.49210569861288
LNCSRLR,2.49061972552728
SNAP23,2.48653450211221
LINC00640,2.4817400894759
AC006141.1,2.47873318242005
DNAJC2,2.47408900839905
KMT2E,2.47403921671967
PIP5K1B,2.47296955570369
SHROOM2,2.46945907952442
CCDC3,2.46744742595736
FHOD1,2.46722950432558
AC092910.3,2.46391152311352
CCDC168,2.4629324665232
DNAJC1,2.46000158892478
CDK11B,2.4555441097701
AL137003.2,2.4546935138275
CCDC88B,2.45415825716108
MSRA,2.45205660023087
ARMCX5-GPRASP2,2.4515080192581
PBX3,2.45139023489913
AL096803.2,2.45100346252513
FAM184B,2.44631823197018
CERS6,2.44592202501911
RAPGEF2,2.44586206776088
SERPINE1,2.4458604804463
CBWD1,2.44105684698081
CMTM4,2.44100593042067
HSD17B7,2.43891986521933
PCSK5,2.43878773399155
EFCAB12,2.43851531356579
CASC9,2.43796977170564
CDKL1,2.43653382867724
OGFRL1,2.43575416503277
BNIP3L,2.43232057970804
PARM1,2.43185805068077
AC079447.1,2.43102190617027
MYLK4,2.43055559692717
CASS4,2.43021308629181
CFAP161,2.42661301799347
ANKS1A,2.42607294489558
LINC01338,2.42256955510509
LINC00472,2.42042274838266
MAP4K3,2.42015999672193
STARD4,2.41916136343924
N4BP2L2,2.41699988272389
ADAMTS9,2.41084336328503
LINC02803,2.41029083909866
FOXP2,2.40855045278219
LARP7,2.40655248944902
UBE4B,2.40446148646933
ARL9,2.4041871873779
GNA14-AS1,2.40359962227135
AL357568.2,2.40318519294148
GABRR2,2.4029741807716
SH2B2,2.4026211270839
ARPP21,2.40191965611491
AF241728.2,2.39974997629244
TTC3,2.39808927521862
RAB3IP,2.3974769492776
FAM216A,2.39702678500032
PCDHGA1,2.39572732561587
RFC3,2.39412421680951
CROCC,2.39268797900891
RSBN1L,2.39246790919174
XPR1,2.39196648254077
PPP6R3,2.39138346938974
AL513548.4,2.39137666585549
MLLT3,2.39026752497817
INPP5A,2.38454585931813
THSD4,2.38362755400078
TRMT12,2.37936435916281
RARB,2.37881695924663
CC2D1A,2.37843781820003
WAC,2.37758049621239
GBA2,2.3769714968316
DLG1,2.37506004298019
CARMIL1,2.37393050652618
SLA2,2.37343014683838
FDPS,2.37285742197247
ELMSAN1,2.37216036821057
HMGCR,2.37106565466955
FNDC3B,2.37064270347012
ULK1,2.37000084324808
MAPT-AS1,2.36982180883515
CHPT1,2.36835862786897
AC005064.1,2.36718507339455
NR6A1,2.36613576200345
FXYD6,2.36274708087006
PI4K2B,2.36207087770209
RAB3C,2.36184175670733
FAM198B-AS1,2.36152927487196
RPS6KC1,2.35691240745756
PNPT1,2.35538923465568
LAMTOR5-AS1,2.35390269883058
CORO1C,2.35381331098492
ACAT2,2.35374568365118
SYP,2.35346672414061
GDPD1,2.35318567513826
KIF13B,2.35281896351463
SFMBT2,2.34942029975394
AL139260.1,2.34940498528774
ARHGAP32,2.34886976274161
DPF1,2.34857291988515
HIST3H2BB,2.34840499550758
FAM13A,2.34816203871331
SPON1,2.3456549689364
AC008115.3,2.34479831976825
LONRF3,2.34383944573103
CNTD2,2.34369324811573
SASH1,2.34322127123733
CCDC175,2.34014761972121
AKT3,2.33823451870131
ARHGAP17,2.3379067468203
ADAMTS8,2.3375546692958
SPAG1,2.33738578645633
RBMS3-AS3,2.33698093259275
MYRIP,2.33691302673837
AC107021.2,2.33658613960967
KIF15,2.33636438297793
CYB5R4,2.33539953602468
PSMD6-AS2,2.33413443858048
AL589843.1,2.33398215377565
AP001341.1,2.33397558612827
ITPR2,2.33317463531798
RANBP3L,2.33114459627705
VPS45,2.32948673337511
TSNARE1,2.32943570774181
AC016831.1,2.32905742250002
AP000317.1,2.32898145518389
TBC1D4,2.32882565087598
ZCCHC2,2.32760154202471
AC119674.1,2.32664463247801
ARHGAP31-AS1,2.32565911045378
GALNT8,2.3255364293923
SH2D6,2.32341663046071
LINC01060,2.31996432795975
AC010359.3,2.31660878305762
SERPINI1,2.31482372065856
MAP4K1,2.31403473869118
JDP2,2.31344148037625
LRP1,2.31313975555749
TUBB8,2.3122801093292
NRXN1,2.30895287765699
PLEKHA1,2.30855138198516
RNF122,2.30600617391508
TMEM45A,2.30287174265261
CFAP300,2.30200381640234
CD200R1,2.30182225457193
UIMC1,2.30149859436185
ARHGAP31,2.29751195517293
HLF,2.29634940385846
KITLG,2.29605801993553
AC027097.2,2.29384837811616
TUBA1C,2.29321631702525
COL11A1,2.29243978144669
AC063944.1,2.29189983427723
RCC1,2.29162552903572
HS3ST4,2.29128989561122
LINC01134,2.29119563644317
ZNF335,2.28934827224666
KDM4D,2.28892836382347
KIAA0586,2.28853144116051
RASL10B,2.28831435235734
SYTL4,2.28566792721369
MEX3A,2.28542285863854
USP32,2.28389267395813
NOL4,2.28264378585244
MACO1,2.2822672537109
MMP21,2.28045939179495
AC092835.1,2.27913852179924
CAMK2D,2.27838986096745
PAK2,2.27655460691246
SRGAP2C,2.27511193673013
AF038458.3,2.27487638611458
MTRF1,2.27476403999584
GALNT18,2.27413966826019
ZNF350-AS1,2.27412533509582
CLSTN2,2.27346926607284
ANAPC10,2.27310827579592
NUDT9,2.27165126326175
SLC15A2,2.26983692412878
FNIP1,2.26880627161707
SLC1A2,2.26719111186109
CA13,2.26492582126486
CPXM2,2.26436388243223
HCG17,2.2623342359608
STAT5B,2.26165606372833
IRAK2,2.26084091763612
RBM15-AS1,2.26056435214476
INPP5F,2.26049408260038
SRGAP1,2.25835086687413
FAM118A,2.25817987244905
HSD17B1,2.25721137125139
AC018638.7,2.25595550295153
SOS1,2.25383878357605
CSMD2,2.25283451561944
AC090518.1,2.25261788470408
LRRTM3,2.25230386939441
YAP1,2.25167833934679
FAM117B,2.25120740021231
DNAJB6,2.25110312501865
LINC02082,2.24933971485738
XPO1,2.24883759674641
AC025569.1,2.24855537161211
KCND2,2.24764821224752
AP006248.6,2.24706510340391
CHORDC1,2.24650075923198
AC004852.2,2.24553245851823
AC018638.6,2.24453122584777
ZFYVE28,2.24416709721409
AC112220.2,2.24391225497053
RNF157,2.23996914680808
AC003991.1,2.23912027360487
ERC1,2.23855345672736
AL136980.1,2.23822118955964
PLCB1,2.23796793569432
MRPL18,2.23681786583702
PSME4,2.2361510905665
GABRA5,2.23547205880825
MSMO1,2.23528646136133
AC102953.2,2.23482941448187
ADCY9,2.2334449049771
AEBP2,2.23166816270056
AC010623.1,2.23163189862113
AC025178.1,2.22990247250808
AC015727.1,2.22955016726714
UBR1,2.22727740168933
WDR49,2.22625789246661
PCDH11X,2.22583817104207
HACL1,2.2256458863797
AC002558.3,2.22401345181871
C14orf178,2.2233977054991
NCAM1,2.2216082576495
AC090825.1,2.22125163786693
PRKX,2.22121540968149
SPATS2L,2.22091363673421
ANKRD2,2.22060406750825
RNF213-AS1,2.22017529843777
AC019118.2,2.21958221610087
AL021918.5,2.21896864373739
ARHGAP20,2.21892375797061
MRI1,2.218850010114
SCN3A,2.21884202415507
SBF2,2.21851592666909
ZGLP1,2.21674467247606
LINC01561,2.2154503152305
NBDY,2.21522052444776
AL392172.2,2.21511984927165
UTRN,2.21362374139985
BRMS1L,2.2135749121247
KLK14,2.21353167502092
GPHN,2.21311827252797
AC245407.2,2.21297183707324
THUMPD3-AS1,2.21238090316869
TMEM38A,2.21219605175636
RAD18,2.21196593424377
ANKRD17,2.21016472789094
DCC,2.20738966320967
PPFIA3,2.20683349217039
RTN1,2.20556969446069
SLC25A48,2.20547901232987
MATR3,2.20485500710778
DNAJC28,2.20424220474309
LINC02046,2.20200275968347
AL354824.1,2.20172111737712
MAPKBP1,2.20118995827775
PTPRJ,2.19910823071774
MYRFL,2.19754656607928
MYH10,2.19661843038699
AC006043.1,2.1958236192693
USP33,2.19551206688496
LMO3,2.19430846588629
AL080317.2,2.19285856931546
TMEM229B,2.19015605477734
SLC25A18,2.18996430742383
LINC00930,2.18962887917959
AP005899.1,2.18952177871432
C11orf49,2.18853813928577
TCEAL1,2.18747716343304
AL442636.1,2.18544817449859
FAM133B,2.18544077648818
AC009063.2,2.18322063907371
AL136115.2,2.17992105469584
RENBP,2.17408986119468
AC004816.1,2.17346101908394
PNPLA3,2.17326283080618
USP34,2.17322340759608
EPHA4,2.17198330123715
GPRIN3,2.17138096276912
SLC17A5,2.17005519132471
CEBPD,2.16928872779272
OSTN,2.16781268257224
IFT172,2.16531422865073
TUBG2,2.16510803939895
ARL15,2.16421666393647
LYRM4,2.16386754126478
AQP4-AS1,2.16194698628688
AL589935.1,2.16098590482471
SRRM3,2.16026217303646
SOD2,2.15655822812866
AK9,2.15257127721204
GUCY1A2,2.1505126038993
QPCTL,2.1503553892762
AC097376.3,2.14893122055951
AL449403.2,2.1482296867371
GTF2H2C,2.14744927534483
NIBAN3,2.14744813136602
TATDN3,2.14596409434081
NCOA1,2.145641272473
AL031651.2,2.14434497248604
PTCH2,2.14373163396591
WDFY3-AS2,2.14261472989955
ADAM10,2.14212975395112
TRIM16,2.14207459241907
PIP4K2A,2.13985045691058
DRC3,2.13964891522566
AC073050.1,2.13677189742984
RHBDD1,2.1344827924638
ASB3,2.13379078934408
AL355773.1,2.13248592389787
ITSN2,2.13245427509539
TEX43,2.13226071286193
AP001977.1,2.1314728954655
IL16,2.13047154107599
ABAT,2.13046463884069
SLC25A53,2.12930473936819
AC005332.7,2.12887522619301
ADCY7,2.1275836335453
NMUR2,2.12752484955599
AC023095.1,2.12752161957894
AJAP1,2.12701823423591
ARMH4,2.12547107995791
AC000085.1,2.12211647537734
FLCN,2.12142649671677
NFIB,2.12139505397399
PLXDC2,2.12085505024704
AC130324.2,2.12080706452818
CKLF,2.1196704876709
MAP3K5,2.11690236280541
BCL11B,2.11653563084226
STXBP5L,2.11555081674771
CCDC18,2.11547415469901
C1orf105,2.11471267771016
AC019117.1,2.11453178198388
CPEB3,2.11377917133381
PCCA-DT,2.11374950728443
LPL,2.11090738590992
RPS6KA3,2.11018284862174
AC093849.4,2.1086583740245
EPB41L2,2.10705896186726
HLA-C,2.10611435024149
AFAP1L2,2.10555860592853
MSRB3,2.10509673638965
MAD1L1,2.10438121537529
ARHGAP15,2.10347901534087
CTBP2,2.10216175182482
PIAS1,2.10212710114473
MAN1A1,2.10019105648904
TDRD6,2.09992877484585
PANTR1,2.09735905939389
PREP,2.0967386245811
LINC02550,2.0966921959275
AC243964.3,2.09667838368816
C5AR1,2.09583811207755
SUPT3H,2.09581726964947
RALGAPA1,2.09568489171917
RPS10-NUDT3,2.0950454847906
ZXDC,2.09461835760289
ACSS2,2.09388414849419
AGBL1,2.09385634336808
TMEM74,2.09370161563152
OSBPL6,2.09332325417998
LRRC69,2.09271077918806
PLA2G4A,2.09256397168108
TCF7L2,2.09246589595472
RALYL,2.09209410437859
PGBD5,2.09181775031984
DNM3-IT1,2.0917058833234
AL354822.1,2.09133628255547
FOXP1-IT1,2.09121162394768
AC008269.1,2.09004980071992
LATS2,2.09001713138661
PITPNC1,2.0898420671226
UBE3C,2.0898019634045
SRPK1,2.08848869459345
AC092279.1,2.08802974580331
NPC1,2.087789447133
DAP3,2.08753013938489
HSPA1A,2.0874375985562
RAD51D,2.08690532037295
AP001025.1,2.08645202790121
SLC8A3,2.08570017401528
EWSR1,2.08418969376861
OAF,2.08217907136122
VASH2,2.08141576170333
MGAM,2.08087543502456
PIP5K1C,2.07950397095771
ZNF365,2.07871292472576
ATXN1,2.07730170913905
SLC22A14,2.07690307127382
AL512306.3,2.0758526621417
MCU,2.07451946767426
LINC00395,2.07286086088077
CHSY3,2.07125504104683
MEGF11,2.06960520676549
LINC02058,2.06750909223447
UBR5,2.06645251004585
IL12A-AS1,2.06632567379688
PICALM,2.06484253769053
TTC9C,2.06260537178219
C14orf93,2.06225537722062
TBC1D5,2.06150825159499
ZSWIM9,2.06049408169005
SLMAP,2.05937797099797
HIVEP3,2.05850983035157
AP003469.4,2.05831846980554
PANK1,2.05775868629667
IL5RA,2.05725662938158
PPP1R1A,2.05580845204735
RTEL1,2.05515113317145
TSPAN13,2.05508135613049
SRP19,2.05176887122003
TATDN1,2.05095593868961
AL163541.1,2.05050148882527
TRIM65,2.04902499625608
AL137009.1,2.04872070041863
DIP2B,2.04655551359938
TSPAN5,2.04575244304575
EFCAB13,2.04458248022853
KIAA1958,2.04455851040026
TTC19,2.04413068914149
CEMIP2,2.04392314506848
ATP11C,2.04326897388967
PHKA1,2.0418991918236
NHSL1,2.04134874713144
CEACAM19,2.04123558759403
SLC45A2,2.04063609779857
ANKRD36,2.03678357206853
LRP4,2.0366944665623
NRDC,2.03621561813261
SPIRE1,2.03531213648253
RPRML,2.03460349708846
DUBR,2.03406002261733
SUMO4,2.03231909926741
PELI1,2.03229244011571
AC006480.2,2.03197459878263
STIP1,2.0318001757162
SQOR,2.0312348545472
LYPD1,2.03104102621851
ACP6,2.03100500313949
GRPEL2-AS1,2.03007229679377
LVRN,2.0297552442652
SNX2,2.02951316377064
ERI3,2.02933877233475
TFR2,2.02826920002236
SRA1,2.0279406375047
AC104117.3,2.0273952783056
PDE3B,2.0271628186534
ARFGEF3,2.02693699787352
RNFT2,2.02499179017676
EMB,2.024964264872
USP31,2.02420623139577
STAG1,2.02362200076604
CDK8,2.0224335682656
RSPH9,2.02201335868406
LINC00517,2.02079860147582
ZNF697,2.01910468775514
U2AF1L5,2.01863045655847
SLIRP,2.01700837344933
FMN2,2.01660919595743
AL158071.4,2.01643292116629
CEP250,2.01593056414921
SCN9A,2.01516761607996
IRS2,2.01369169979317
ZDBF2,2.01353976685023
DPP10-AS3,2.01306195533743
MARK4,2.01284130531239
PLGLB2,2.01197005489798
AC008571.2,2.01170521766999
CSPP1,2.01122641886151
AC087883.2,2.01090622649843
HMGCS1,2.01036899919001
RGPD8,2.01027846681711
BX005019.1,2.01002283743736
AP005230.1,2.00852751612082
LEAP2,2.00847348144876
PIK3CA,2.00792579513075
ZMYND8,2.00777553576436
AF127936.1,2.00640357547782
CWC27,2.00462507265198
SLC12A5,2.00395172597147
CDK13,2.00378447485651
INTS4,2.003630907367
DENND5B,2.00306013006206
LINC01619,2.00235176082272
AP000873.2,2.00200643098798
TMEM135,2.00147598259564
RB1,2.00133244347369
QDPR,2.00113305652917
WDR59,2.00046303369291
UBE2D3-AS1,2.00025825193136
NETO2,1.99965675919564
FRMD3,1.99894392896802
MIR7-3HG,1.99730387261436
KDM6A,1.99589418183506
AC026124.1,1.99567211914843
PPP2R2D,1.99254123957832
AL365295.1,1.99244279785764
BICDL1,1.99229498868172
AC025038.1,1.99063549634874
ST3GAL6,1.99020060055297
MIR99AHG,1.98847845885579
SLC41A2,1.98796942164165
MAGED1,1.9879128153115
KANSL1L,1.9867875321865
CFAP298,1.9864016707828
CDCA8,1.98622758719338
TIMM9,1.9860525473223
LCORL,1.98476855259066
ZBTB40,1.98429473624471
MSI2,1.98167479757445
AC112722.1,1.97988563430851
TRAF2,1.97938901316301
NAGPA-AS1,1.97828289905103
MITD1,1.97826692344143
EPCAM-DT,1.97785706713128
AC092139.1,1.97763893441873
MEIKIN,1.97737224390356
LINC00622,1.97651170261053
TAOK3,1.97579401813239
PPP3R1,1.97547648928828
RAB3GAP1,1.97539215720628
CSGALNACT1,1.97460246023779
MTFR1,1.97380833215818
IFT88,1.97348891997803
CCDC30,1.97315243519535
TMEM161B-AS1,1.97207216977641
ZFAT,1.97144775949767
NIPBL,1.96976069005241
POPDC3,1.96898657573501
BICD1,1.96847055438776
RBM41,1.96794375604398
KCTD14,1.96787240981825
DGKG,1.96754923032456
SIK2,1.96718069088058
AKNAD1,1.96679717378518
NEGR1,1.96574194033289
AC093928.1,1.96418177660834
FUBP1,1.96292838765255
TNRC6B,1.96282844581674
AL161457.2,1.96280502095438
AL590096.1,1.96240381812395
FAM155A,1.96128409744657
MAPK10,1.96010964176388
DUSP16,1.95967937965443
CARMIL2,1.95933133998867
VSIR,1.95894470868208
ACBD6,1.95873300219246
CXCR4,1.95829003343902
AC099518.1,1.95618734531323
AC011815.2,1.95582329779042
ZEB1,1.95571275445927
AP002833.1,1.95547702278468
SLC4A4,1.95515553381872
MIR3936HG,1.95432837226615
CDH4,1.95423634163073
GPR88,1.95354326826579
SH3RF3,1.95352841950685
MFSD4A,1.95287030658005
PPIP5K1,1.95278007839413
TANC1,1.95263067279199
AC109454.2,1.95262464687179
PKNOX1,1.95207685864956
AF117829.1,1.95163643871763
CDKAL1,1.95119568571327
YIPF7,1.95051798174867
ASAP2,1.94958281595001
R3HDM1,1.94936946226632
HSP90AA1,1.9478520666761
KLRG1,1.94678148172829
AC012636.1,1.9465362229663
SFXN5,1.94647170514686
NAE1,1.94591982066462
ADGRF3,1.94448844051212
TCF4-AS1,1.94387439322928
BRINP3,1.94372777200172
LINC00298,1.94343829819209
GABRB1,1.9428271390664
AC027031.2,1.94253299698055
ADCY5,1.93956929166174
COA6,1.93860197129057
PPP2R2A,1.93792260116626
AL672277.1,1.93785347912046
PEX5L,1.93759417542673
SNHG14,1.93750075525156
LINC02712,1.93676278137083
ACVR1,1.93608512393321
LEFTY1,1.93578165664235
CRTAC1,1.93517993790598
LHFPL6,1.93418428683331
AC023051.1,1.93407875086854
AC005041.5,1.93347615855287
PCF11-AS1,1.93305207430657
SUPT20H,1.9329674442632
LINC02196,1.93268323284103
USP47,1.93148195626138
DOCK8,1.93059300129724
AC025580.3,1.92999706554799
SGCE,1.92928547857985
NFIL3,1.92888129119816
ALG1,1.92682989095938
LGI1,1.92644325467224
ALPK1,1.92591060862748
AC093865.1,1.9258771937125
UBE3D,1.92531277158497
ADCY8,1.92502303623867
SNTB1,1.92445773621795
BACH2,1.92397159434315
ZEB1-AS1,1.92300680758353
SLC29A2,1.92276215954836
SLC22A3,1.92176394821954
PDZRN4,1.92165640356219
SLC22A23,1.92132048379175
TTC17,1.92102470966806
OSBPL8,1.92016513079935
SLC35F3,1.91942911242035
TANC2,1.91858223634491
AC005081.1,1.91818550345122
KCTD9,1.91670743096729
DNAH3,1.91623364556187
CEP70,1.91552040809033
LTV1,1.91541184247514
AC079822.1,1.91368073733184
HMBOX1,1.91304652837275
VEGFA,1.9128502861093
NDUFA6-DT,1.91240313836291
SLC2A13,1.91127820223324
ZNF254,1.90849431820745
MKLN1-AS,1.90720681403906
ABCA7,1.90629458581566
ACACA,1.90583567487771
PMM2,1.90564444876584
